stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,parent_station,platform_code
G00239,,Pademangan,,-6.133712,106.831591,1,,0,1,H00134P,A-B-C
B03288P,,Sbr. Rusun Pinus Elok Blok B,,-6.198872,106.939217,1,,0,2,,
B07303P,,Rusun Pinus Elok Blok B,,-6.198762,106.939316,1,,0,2,,
G00623,,Bermis,,-6.178220,106.898581,2,,0,2,H00011P,D-E
G00625,,Bermis,,-6.178151,106.898470,2,,0,2,H00011P,H-I-J
G00630,,Transjakarta Tanah Abang 2,,-6.183864,106.811681,2,,0,2,B00825P,A
G00631,,Transjakarta Tanah Abang 2,,-6.183896,106.811635,2,,0,2,B00825P,B
G00634,,Transjakarta Tanah Abang 1,,-6.185483,106.811083,2,,0,2,H00079P,B
H00163P,,Penggilingan,,-6.214132,106.939610,2,,1,2,,
G00635,,Transjakarta Tanah Abang 1,,-6.185441,106.811076,2,,0,2,H00079P,C
G00636,,Transjakarta Tanah Abang 1,,-6.185392,106.811073,2,,0,2,H00079P,D
G00637,,Transjakarta Tanah Abang 1,,-6.185339,106.811062,2,,0,2,H00079P,E
G00633,,Transjakarta Tanah Abang 1,,-6.185527,106.811093,2,,0,2,H00079P,A
B03945P,,Sbr. Klapa Village H. Naman,,-6.238417,106.941810,1,,0,2,,
G00640,,St. Palmerah,,-6.208931,106.797026,2,,0,2,H00269P,A-B
G00646,,Cakung Cilincing,,-6.184257,106.942318,2,,0,2,H00024P,A-B-C
G00629,,Perintis Kemerdekaan,,-6.171704,106.888712,2,,0,2,H00004P,H-I-J
G00303,,Flyover Kuningan,,-6.202779,106.827655,1,,0,1,H00118P,A-B
G00373,,Kebayoran,,-6.238426,106.783197,1,,0,1,H00149P,A-B-C
G00522,,Simpang Buaran,,-6.215930,106.924384,2,,0,2,H00055P,A-B-C
G00603,,Petukangan Utara,,-6.236440,106.747589,1,,0,1,H00001P,A-B
G00604,,Petukangan Utara,,-6.236393,106.747600,1,,0,1,H00001P,C-D-E
G00605,,Petukangan Utara,,-6.236454,106.747907,1,,0,1,H00001P,A-B
G00606,,Petukangan Utara,,-6.236503,106.747903,1,,0,1,H00001P,C-D-E
B07296P,,Simpang Jln. Komarudin Lama,,-6.193574,106.943338,1,,0,2,,
G00647,,Cakung Cilincing,,-6.184213,106.942328,2,,0,2,H00024P,D-E-F
G00649,,Cakung United Tractors,,-6.183272,106.929990,2,,0,2,H00025P,D-E-F
G00648,,Cakung United Tractors,,-6.183202,106.929986,2,,0,2,H00025P,A-B-C
B00575P,,Gg. Umbang Lingkar Timur,,-6.189303,106.944540,1,,0,2,,
B04680P,,Sentra Timur,,-6.205560,106.947870,1,,0,2,,
G00654,,PTC Pulo Gadung,,-6.182596,106.915614,2,,0,2,H00183P,A-B-C
G00655,,PTC Pulo Gadung,,-6.182637,106.915614,2,,0,2,H00183P,D-E-F
G00657,,Raya Bekasi Pulo Gebang,,-6.187616,106.959914,2,,0,2,H00195P,D-E-F
B01515P,,Jln. Pratama I Rorotan,,-6.141574,106.956160,1,,0,2,,
G00661,,Tipar Cakung,,-6.183356,106.924639,2,,0,2,H00248P,A-B-C
G00662,,Tipar Cakung,,-6.183409,106.924626,2,,0,2,H00248P,D-E-F
G00663,,Transjakarta Tanah Abang 2,,-6.183935,106.811574,2,,0,2,B00825P,D
B07066P,,Sbr. Jln. Agung Timur 3,,-6.144820,106.881500,1,,0,2,,
B07027P,,SMP Dwi Cakti Cipinang,,-6.218582,106.875842,1,,0,2,,
B07026P,,SDN CBU 1,,-6.215583,106.875604,1,,0,2,,
B07028P,,Sbr. Jln. Cipinang Pulo Maja,,-6.218911,106.878784,1,,0,2,,
B07029P,,SDN CBU 10,,-6.220336,106.880009,1,,0,2,,
B01930P,,Kel. Marunda,,-6.124938,106.958180,1,,0,2,,
B07031P,,Sbr. Jln. Cipinang Jaya DD,,-6.224068,106.884967,1,,0,2,,
B07032P,,Sbr. Jln. Cipinang Jaya LL,,-6.226328,106.884023,1,,0,2,,
B07033P,,Sbr. SDN Cipinang Muara 2 Pagi,,-6.227412,106.885187,1,,0,2,,
B07034P,,Jln. H. Hanafi,,-6.228604,106.893134,1,,0,2,,
B07035P,,Sbr. Gg. Guru,,-6.224854,106.893676,1,,0,2,,
B07036P,,Gg. Masjid Jami Nurul Iman,,-6.224605,106.893827,1,,0,2,,
B07037P,,Jln. Perintis,,-6.227963,106.889152,1,,0,2,,
B07038P,,SDN Cipinang Muara 2 Pagi,,-6.227446,106.885074,1,,0,2,,
B07039P,,Jln. Cipinang Jaya IIE 2,,-6.221685,106.883179,1,,0,2,,
B07040P,,Sbr. SDN CBU 10,,-6.220200,106.879910,1,,0,2,,
B04569P,,Sbr. TPU Rawa Kuning,,-6.201844,106.960490,1,,0,2,,
B07042P,,Sbr. SMP Dwi Cakti Cipinang,,-6.218572,106.875770,1,,0,2,,
B07043P,,Sbr. SDN CBU 1,,-6.215611,106.875536,1,,0,2,,
B07044P,,Pedati Prumpung 2,,-6.220157,106.874746,1,,0,2,,
B07047P,,Jln. Cipinang Jaya LL,,-6.226306,106.883955,1,,0,2,,
B07048P,,Jln. Cipinang Jaya DD,,-6.224161,106.884856,1,,0,2,,
B07045P,,Pedati 3,,-6.221974,106.874913,1,,0,2,,
B07049P,,Sbr. Jln. Tongkol,,-6.127780,106.810190,1,,0,2,,
B07050P,,Sbr. Pintu Air Sunda Kelapa,,-6.126868,106.809883,1,,0,2,,
B07051P,,Sbr. Pelabuhan Sunda Kelapa,,-6.125876,106.810768,1,,0,2,,
B07052P,,Jln. Lodan Dalam VI,,-6.127270,106.814480,1,,0,2,,
B07053P,,Sbr. Lodan Center P2,,-6.128148,106.815011,1,,0,2,,
B07054P,,Sbr. Lodan Center P1,,-6.130070,106.816600,1,,0,2,,
B07055P,,Sbr. UBM,,-6.130726,106.817640,1,,0,2,,
B07056P,,Gg. Swadaya Lodan Raya,,-6.131400,106.818804,1,,0,2,,
B07057P,,Jln. Parang Tritis Raya,,-6.131304,106.822548,1,,0,2,,
B07058P,,Vihara Mahavira Graha Pusat,,-6.130687,106.825562,1,,0,2,,
B07059P,,Masjid Jami Al-Mukarromah,,-6.131707,106.820563,1,,0,2,,
B07060P,,Jln. Agung Karya VI,,-6.136870,106.880000,1,,0,2,,
B07061P,,Jln. Gaya Motor Raya,,-6.134490,106.884100,1,,0,2,,
B07062P,,Masjid Astra,,-6.135200,106.886900,1,,0,2,,
B07063P,,Jln. Gaya Motor 1,,-6.138010,106.887000,1,,0,2,,
B07064P,,Simpang Danau Sunter Selatan,,-6.142110,106.886900,1,,0,2,,
B07065P,,Waduk Sunter Selatan,,-6.144160,106.885600,1,,0,2,,
B07067P,,Sbr. Jln. Agung Timur 1,,-6.145490,106.877400,1,,0,2,,
B07068P,,Sbr. Jln. Agung Indah 1,,-6.146210,106.873500,1,,0,2,,
B04323P,,Sbr. SDIT Assalaamah,,-6.192351,106.966120,1,,0,2,,
B07070P,,Gelanggang Olahraga Dayung Sunter,,-6.147452,106.866372,1,,0,2,,
B07071P,,Pulau Kecil Danau Sunter,,-6.148310,106.861800,1,,0,2,,
B07072P,,Sbr. Taman Sunter,,-6.149780,106.857600,1,,0,2,,
B07073P,,Sbr. Pulau Kecil Danau Sunter,,-6.148140,106.861600,1,,0,2,,
B07074P,,Sbr. Gelanggang Olahraga Dayung Sunter,,-6.147300,106.866300,1,,0,2,,
B07075P,,Sbr. Danau Sunter Barat,,-6.146740,106.869100,1,,0,2,,
B07076P,,Jln. Agung Indah 1,,-6.146090,106.872700,1,,0,2,,
B07077P,,Jln. Agung Timur 1,,-6.145370,106.876900,1,,0,2,,
B07078P,,Jln. Agung Timur 3,,-6.144740,106.880800,1,,0,2,,
B07079P,,Sbr. Waduk Sunter Selatan,,-6.143960,106.885400,1,,0,2,,
G00664,,Widya Chandra Arah Barat,,-6.227453,106.817652,2,,0,2,H00137S,A-B-C
G00667,,Widya Chandra Arah Timur,,-6.226556,106.817451,2,,0,2,H00120S,D-E-F
G00665,,Widya Chandra Arah Barat,,-6.227374,106.817584,2,,0,2,H00137S,D-E-F
B07136P,,Kantor Camat Tj. Priok,,-6.116895,106.892946,1,,0,2,,
G00668,,Kampung Melayu,,-6.224588,106.866655,1,,0,1,H00095P,A-B-C
E00190,,Kota Harapan Indah 1 Akses A,,-6.193624,106.973270,0,,2,0,H00110P,
G00670,,Kampung Melayu,,-6.224589,106.867061,1,,0,1,H00095P,G-H-J
G00669,,Kampung Melayu,,-6.224591,106.866880,1,,0,1,H00095P,D-E-F
G00671,,Kampung Melayu,,-6.224641,106.867178,1,,0,1,H00095P,K-L-M
G00672,,Kampung Melayu,,-6.224679,106.866996,1,,0,1,H00095P,N-P-R
G00673,,Kampung Melayu,,-6.224675,106.866788,1,,0,1,H00095P,S-T-U
G00674,,Kampung Melayu,,-6.224647,106.866581,1,,0,1,H00095P,V-W-X
B01891P,,Kedondong,,-6.383095,106.829520,1,,0,2,,
B00106P,,Balai Kota Depok 2,,-6.394973,106.822770,1,,0,2,,
B07118P,,Simpang Rawa Bokor,,-6.114804,106.689168,1,,0,2,,
B07138P,,Jln. Bugis,,-6.115792,106.890323,1,,0,2,,
B07106P,,St. LRT Kampung Rambutan,,-6.309878,106.884201,1,,0,2,,
B07120P,,Sbr. St. LRT Kampung Rambutan,,-6.309939,106.884196,1,,0,2,,
B02502P,,Museum Nasional Visible Storage,,-6.307188,106.896530,1,,0,2,,
B07122P,,Lapangan Banteng 3,,-6.170403,106.833083,1,,0,2,,
E00458,,Bundaran HI Astra Akses B,,-6.193154,106.823048,0,,2,0,H00022P,
B07124P,,Sbr. Taman Gorontalo 1,,-6.112923,106.883610,1,,0,2,,
B07125P,,TK Hang Tuah I,,-6.114586,106.883646,1,,0,2,,
B07126P,,Taman Kebon Bawang,,-6.115156,106.891571,1,,0,2,,
B07127P,,Jln. Yos Sudarso 1,,-6.140137,106.891051,1,,0,2,,
B07128P,,Jln. Gaya Motor Raya 1,,-6.136009,106.889432,1,,0,2,,
B07129P,,Jln. Cipinang Baru Timur,,-6.202198,106.889743,1,,0,2,,
B07131P,,Jln. Gaya Motor Raya 2,,-6.135833,106.889589,1,,0,2,,
B07132P,,Kodim 0502 Jakut,,-6.135990,106.892002,1,,0,2,,
B07133P,,RS Puri Medika,,-6.128483,106.893344,1,,0,2,,
B07134P,,PLN Tj. Priok,,-6.121219,106.893136,1,,0,2,,
B07135P,,Plasa Telkom Jakut,,-6.117759,106.892984,1,,0,2,,
B07139P,,Sbr. TK Hang Tuah I,,-6.114699,106.883510,1,,0,2,,
B07140P,,Taman Gorontalo 1,,-6.113825,106.883541,1,,0,2,,
B06991P,,Sbr. Politeknik Astra,,-6.137350,106.887211,1,,0,2,,
B06993P,,Sbr. Danau Sunter Timur,,-6.144362,106.886318,1,,0,2,,
B06994P,,Jln. Danau Sunter Selatan 5,,-6.147333,106.885426,1,,0,2,,
B06995P,,St. LRT Equestrian 3,,-6.183192,106.891611,1,,0,2,,
B06996P,,Jln. Utan Kayu Jati I,,-6.192689,106.884227,1,,0,2,,
B06997P,,Sbr. Sekolah Diponegoro 1,,-6.195597,106.883450,1,,0,2,,
B06998P,,Simpang Balai Pustaka Barat Waru,,-6.196587,106.885644,1,,0,2,,
B06999P,,SMP 31 Muhammadiyah,,-6.198118,106.882915,1,,0,2,,
B07000P,,Sekolah Diponegoro 1,,-6.195595,106.883304,1,,0,2,,
B07001P,,Sbr. Jln. Utan Kayu Jati I,,-6.192556,106.884112,1,,0,2,,
B07002P,,STIE Rawamangun 2,,-6.190296,106.884140,1,,0,2,,
B07003P,,Sekolah St. Fransiskus,,-6.185686,106.880897,1,,0,2,,
B07004P,,Jln. Angkur,,-6.186646,106.885174,1,,0,2,,
B07005P,,Sbr. Jln. Kayu Putih Utara C,,-6.179829,106.892015,1,,0,2,,
B07006P,,Gereja Toraja Kelapa Gading,,-6.169516,106.888184,1,,0,2,,
B07007P,,Sbr. Mahatma Gading School,,-6.166345,106.890251,1,,0,2,,
B07008P,,Sbr. Jln. Boulevard Bukit Gading Raya,,-6.163458,106.891974,1,,0,2,,
B07009P,,Sbr. Jln. Casablanca IX,,-6.160247,106.893433,1,,0,2,,
B07010P,,101 Urban Jakarta,,-6.157649,106.894606,1,,0,2,,
B07011P,,Jln. Danau Sunter Selatan 6,,-6.147329,106.885169,1,,0,2,,
B07012P,,Jln. Danau Sunter Selatan 4,,-6.143637,106.886258,1,,0,2,,
B07013P,,Jln. Danau Sunter Utara 2,,-6.140813,106.886053,1,,0,2,,
B07014P,,Politeknik Astra,,-6.137279,106.887116,1,,0,2,,
G00686,,Kampung Rambutan,,-6.309835,106.882132,1,,0,1,H00096P,
B07121P,,Cipulir 2,,-6.237747,106.774871,1,,0,2,,
B06992P,,Gg. Keluarga,,-6.200811,106.783612,1,,0,2,,
B03569P,,Sbr. Gg. Tamansari Ragunan,,-6.305518,106.816202,1,,0,2,,
G00687,,Sawah Besar,,-6.157375,106.818645,2,,0,2,H00280P,D-E-F
E00459,,Sawah Besar Akses A,,-6.157300,106.818664,2,,2,2,H00280P,
E00210,,Mangga Besar Lama Akses A,,-6.151959,106.817050,0,,2,0,H00124P,
H00110P,,Kota Harapan Indah 1,,-6.193598,106.973350,2,,1,2,,
E00460,,Mangga Besar Akses A,,-6.153318,106.817529,2,,2,2,H00281P,
E00461,,Harmoni Akses A,,-6.162820,106.819954,0,,2,0,H00278P,
B07220P,,Sbr. Gg. Swadaya 2 Basmol,,-6.162402,106.751261,1,,0,0,,
B07223P,,Jln. Trikora Halim 1,,-6.246953,106.881572,1,,0,2,,
B07225P,,Sbr. TK Angkasa 4,,-6.242905,106.884472,1,,0,2,,
B07226P,,Sbr. Taman Trikora,,-6.243068,106.881431,1,,0,2,,
B07227P,,Taman Trikora,,-6.242994,106.881409,1,,0,2,,
B07228P,,TK Angkasa 4,,-6.242958,106.884533,1,,0,2,,
B07229P,,Jln. Wangko 2,,-6.245735,106.882299,1,,0,2,,
B07230P,,Jln. Trikora Halim 2,,-6.246896,106.881669,1,,0,2,,
B07224P,,Jln. Wangko 1,,-6.245583,106.882351,1,,0,2,,
B07221P,,Kp. Kemandoran,,-6.123263,106.686607,1,,0,2,,
B07222P,,Perumahan Taman Mahkota,,-6.119168,106.688577,1,,0,2,,
B07231P,,Term. Kampung Rambutan 3,,-6.309795,106.883088,1,,0,2,,
B07154P,,Sbr. Jln. Pertiwi,,-6.308890,106.875830,1,,0,2,,
B07141P,,Sbr. Jln. Saluran Ciracas,,-6.336860,106.887780,1,,0,2,,
B07142P,,Sbr. Pertigaan Jln. Asem,,-6.329368,106.886300,1,,0,2,,
B07143P,,Sbr. Jln. Raya Ciracas,,-6.329108,106.885700,1,,0,2,,
B07144P,,Jln. H. Usman Ciracas,,-6.328864,106.884000,1,,0,2,,
B07145P,,Gg. Sawo Ciracas,,-6.328346,106.875810,1,,0,2,,
B07146P,,Sbr. Lapangan Bola Centex,,-6.326376,106.876510,1,,0,2,,
B07147P,,Sbr. Gg. Senggol,,-6.323216,106.876920,1,,0,2,,
B07148P,,Jln. Pule,,-6.316598,106.879290,1,,0,2,,
B07149P,,Jln. Tanah Merdeka Selatan 1,,-6.315675,106.879620,1,,0,2,,
B07150P,,Sbr. Jln. Tanah Merdeka IV,,-6.312012,106.879330,1,,0,2,,
B07151P,,Dewan Masjid Ciracas,,-6.309673,106.879120,1,,0,2,,
B07152P,,SDN 02 Pagi Rambutan,,-6.309373,106.876610,1,,0,2,,
B07153P,,Jln. Pertiwi,,-6.309020,106.875897,1,,0,2,,
B07155P,,Sbr. SDN 02 Pagi Rambutan,,-6.309252,106.876640,1,,0,2,,
B07156P,,Sbr. Dewan Masjid Ciracas,,-6.309665,106.879270,1,,0,2,,
B07157P,,Jln. Tanah Merdeka IV,,-6.312016,106.879480,1,,0,2,,
B07158P,,Sbr. Jln. Tanah Merdeka V,,-6.313380,106.879590,1,,0,2,,
B07159P,,Jln. Tanah Merdeka Selatan,,-6.315685,106.879750,1,,0,2,,
B07160P,,Sbr. Jln. Pule,,-6.316670,106.879420,1,,0,2,,
B07161P,,SDN 06 Ciracas,,-6.317632,106.878560,1,,0,2,,
B07162P,,SMP 208 Ciracas,,-6.320181,106.877520,1,,0,2,,
B07163P,,Gg. Senggol,,-6.323230,106.877060,1,,0,2,,
B07164P,,Lapangan Bola Centex,,-6.326471,106.876660,1,,0,2,,
B07165P,,Sbr. Gg. Sawo Ciracas,,-6.328468,106.875940,1,,0,2,,
B07166P,,Sbr. Jln. H. Usman Ciracas,,-6.328721,106.883960,1,,0,2,,
B07167P,,Jln. Raya Ciracas,,-6.328970,106.885750,1,,0,2,,
B07168P,,Pertigaan Jln. Asem,,-6.329260,106.886410,1,,0,2,,
B07169P,,Sbr. Jln. Asam Kelapa Dua Wetan,,-6.334350,106.887300,1,,0,2,,
B07170P,,Jln. Saluran Ciracas,,-6.336904,106.887580,1,,0,2,,
B07171P,,Jln. Asem Kelapa Dua Wetan,,-6.334282,106.887150,1,,0,2,,
B07172P,,Simpang Jln. Cipayung Raya,,-6.331503,106.886610,1,,0,2,,
B07173P,,Sbr. SDN 06 Ciracas,,-6.317462,106.878490,1,,0,2,,
B07174P,,Jln. Tanah Merdeka V,,-6.313088,106.879410,1,,0,2,,
B07175P,,Sbr. Gg. Makmur,,-6.309120,106.894400,1,,0,2,,
G00651,,Kota Harapan Indah 1,,-6.193598,106.973350,2,,0,2,H00110P,A-B-C
B07234P,,Pos Polisi Podomoro,,-6.148788,106.859408,1,,0,2,,
B07235P,,Jln. Sunter Jaya 2A,,-6.152872,106.861255,1,,0,2,,
B07236P,,Sbr. Gg. Beringin Sunter,,-6.154139,106.863449,1,,0,2,,
B07237P,,Komplek Depkes Sunter Jaya,,-6.155270,106.865873,1,,0,2,,
B07238P,,Sbr. Jln. H. Amsir,,-6.154997,106.867753,1,,0,2,,
B07239P,,Sbr. Jln. H. Mawar Gg. VII,,-6.154235,106.870133,1,,0,2,,
B07240P,,Jln. Benteng Mas,,-6.151296,106.871911,1,,0,2,,
B07241P,,Jln. Benteng Mas VI,,-6.149370,106.872991,1,,0,2,,
B07243P,,Taman Danau Sunter,,-6.145975,106.876406,1,,0,2,,
B07245P,,Jln. Gading Raya IV,,-6.168824,106.888556,1,,0,2,,
B07246P,,Sbr. Taman Danau Sunter,,-6.146146,106.876282,1,,0,2,,
B07244P,,Danau Sunter 1,,-6.146806,106.879006,1,,0,2,,
B06302P,,Jln. Kencana Timur,,-6.127454,106.729619,1,,0,2,,
G00693,,Bundaran Senayan,,-6.227855,106.801046,1,,0,1,H00023P,A-B-C
G00694,,Bundaran Senayan,,-6.227941,106.800905,1,,0,1,H00023P,D-E-F
G00695,,Bundaran Senayan,,-6.227847,106.800843,1,,0,1,H00023P,G-H-J
G00696,,Bundaran Senayan,,-6.227766,106.800954,1,,0,1,H00023P,G-H-J
B07233P,,Pusat Edukasi Anti Korupsi KPK,,-6.211770,106.830690,1,,0,2,,
B07251P,,Residence 8 Munjul,,-6.355624,106.893614,1,,0,2,,
B07025P,,Simpang Daan Mogot I,,-6.165825,106.784468,1,,0,2,,
B07253P,,Pompa Tekan Sunter,,-6.125470,106.857918,1,,0,2,,
B07176P,,Sbr. Gedung Serbaguna Gempol,,-6.311780,106.894100,1,,0,2,,
B07178P,,Taman Kelinci Bambu Apus,,-6.314790,106.895500,1,,0,2,,
B07179P,,Jln. Palem Kartika,,-6.315120,106.897800,1,,0,2,,
B07180P,,Sbr. Palm One Residence,,-6.314890,106.899800,1,,0,2,,
B07182P,,Sbr. Gg. Swadaya I,,-6.317710,106.901300,1,,0,2,,
B07183P,,Masjid Jami Nurul Ikhlas,,-6.321020,106.901300,1,,0,2,,
B07184P,,URINDO Kampus B,,-6.322570,106.900400,1,,0,2,,
B07185P,,Sbr. Masjid Al Barokah Cipayung,,-6.324050,106.899600,1,,0,2,,
H00111P,,Kota Harapan Indah 2,,-6.193912,106.973560,2,,1,2,,
B07187P,,Pertigaan Jln. TPU Cipayung,,-6.327610,106.898200,1,,0,2,,
B07188P,,Pertigaan Masjid Nurul Cipayung,,-6.326460,106.896000,1,,0,2,,
B07189P,,Gg. Japar,,-6.323850,106.894600,1,,0,2,,
B07190P,,Pertigaan Gg. Bahagia,,-6.321490,106.894300,1,,0,2,,
B07191P,,Jln. Masjid IV A,,-6.322410,106.892700,1,,0,2,,
B07192P,,Sbr. Jln. Masjid I,,-6.323110,106.890400,1,,0,2,,
B07193P,,Jln. Keluarga,,-6.320760,106.889500,1,,0,2,,
B07194P,,Masjid Nauroh Abdurrahman,,-6.319800,106.891500,1,,0,2,,
B07195P,,Pertigaan Jln. Seira Tanimbar,,-6.320420,106.892800,1,,0,2,,
B07196P,,Sbr. Pertigaan Gg. Bahagia,,-6.321510,106.894400,1,,0,2,,
B07197P,,Sbr. Gg. Japar,,-6.323800,106.894700,1,,0,2,,
B07198P,,Bamboe Madani Residence,,-6.326400,106.896100,1,,0,2,,
B07199P,,Pondok Pesantren Nurul Qolbi,,-6.327290,106.898200,1,,0,2,,
G00652,,Kota Harapan Indah 2,,-6.193912,106.973560,2,,0,2,H00111P,A-B-C
B07201P,,Masjid Al Barokah Cipayung,,-6.323960,106.899500,1,,0,2,,
B07202P,,SMPN 283,,-6.322530,106.899900,1,,0,2,,
B07203P,,Sbr. Masjid Jami Nurul Ikhlas,,-6.321010,106.901200,1,,0,2,,
B07205P,,Gg. Swadaya I,,-6.317970,106.901500,1,,0,2,,
B07206P,,Sbr. URINDO Kampus A,,-6.316450,106.900600,1,,0,2,,
B07207P,,Palm One Residence,,-6.315020,106.899900,1,,0,2,,
B07208P,,Sbr. Jln. Palem Kartika,,-6.315230,106.897800,1,,0,2,,
B07209P,,Sbr. Taman Kelinci Bambu Apus,,-6.314880,106.895400,1,,0,2,,
B07210P,,Sbr. Pertigaan Jln. Bambu Apus,,-6.314100,106.893800,1,,0,2,,
B07211P,,Gedung Serbaguna Gempol,,-6.311890,106.893900,1,,0,2,,
B07212P,,Gg. Makmur,,-6.309090,106.894300,1,,0,2,,
B07258P,,Sunan Giri 2,,-6.193461,106.883669,1,,0,2,,
B07259P,,UNJ 2,,-6.193073,106.880095,1,,0,2,,
B07260P,,Pramuka BPKP 2,,-6.192333,106.873631,1,,0,2,,
B07261P,,Pramuka LIA 2,,-6.192460,106.868312,1,,0,2,,
B07262P,,Pramuka LIA 1,,-6.192054,106.868453,1,,0,2,,
B07263P,,Pramuka BPKP 1,,-6.191932,106.873939,1,,0,2,,
B07264P,,UNJ 1,,-6.192708,106.879957,1,,0,2,,
B07271P,,Kantor Kecamatan Cipinang Cempedak,,-6.228311,106.875213,1,,0,2,,
B07266P,,Ujung Menteng 1,,-6.189110,106.964969,1,,0,2,,
B07267P,,Ujung Menteng 2,,-6.189298,106.964645,1,,0,2,,
B07268P,,Ps. Cakung 2,,-6.182523,106.935438,1,,0,2,,
B07269P,,Tipar Cakung 1,,-6.183262,106.924819,1,,0,2,,
B07270P,,Tipar Cakung 2,,-6.183630,106.925189,1,,0,2,,
B07046P,,Ps. Gembrong,,-6.224470,106.877283,1,,0,2,,
B07275P,,Jln. Raya St. Cakung,,-6.217128,106.952382,1,,0,2,,
B07276P,,Jln. Komarudin Lama 1,,-6.210081,106.941808,1,,0,2,,
B07277P,,Sbr. Gg. H. Tolo,,-6.206317,106.942878,1,,0,2,,
B07278P,,Jln. Pendidikan,,-6.204490,106.942665,1,,0,2,,
B07279P,,Gg. Kabel Komarudin,,-6.201964,106.942766,1,,0,2,,
B07280P,,Jln. Terentang Elok 1,,-6.198919,106.940427,1,,0,2,,
B07281P,,Jln. Nanas II,,-6.199730,106.937740,1,,0,2,,
B07282P,,Jln. Kecapi 2,,-6.199739,106.937584,1,,0,2,,
P00157,,Pasar Modern Harapan Indah,,-6.168544,106.974310,2,,0,2,H00151P,
B07284P,,Sbr. Meranti Elok 2,,-6.197598,106.939112,1,,0,2,,
B07285P,,Sbr. Jln. Agathis Elok,,-6.196178,106.939122,1,,0,2,,
B07286P,,Simpang Jln. Mahoni Elok,,-6.195764,106.939439,1,,0,2,,
B07287P,,Jln. Agathis Elok,,-6.196198,106.939231,1,,0,2,,
B07288P,,Jln. Meranti Elok 2,,-6.197638,106.939231,1,,0,2,,
B07204P,,Sbr. Jln. SMPN 180,,-6.319876,106.901295,1,,0,2,,
B07177P,,Pertigaan Jln. Bambu Apus,,-6.313746,106.894021,1,,0,2,,
G00691,,Karet,,-6.212405,106.820100,2,,0,2,H00099P,G-H-J
G00692,,Karet,,-6.212511,106.820052,2,,0,2,H00099P,K-L-M
B07252P,,Flyover Raya Bogor 2,,-6.306207,106.865480,1,,0,2,,
H00151P,,Pasar Modern Harapan Indah,,-6.168544,106.974310,2,,1,2,,
H00284P,,Transera Harapan Indah,,-6.152257,106.975764,0,,1,0,,
B07335P,,Pondok Indah Mall 3,,-6.264341,106.782185,1,,0,2,,
G00698,,Pulo Mas,,-6.174703,106.892807,1,,0,1,H00187P,D-E-F
G00697,,Pulo Mas,,-6.174765,106.892757,1,,0,1,H00187P,A-B-C
B07305P,,Indosiar 3,,-6.163492,106.775980,1,,0,2,,
B07306P,,Indosiar 4,,-6.163100,106.774047,1,,0,2,,
B07307P,,Halimun 3,,-6.205187,106.834732,1,,0,2,,
P00299,,Transera Harapan Indah,,-6.152257,106.975764,0,,0,0,H00284P,
B07321P,,Gg. Buaya Senen,,-6.172646,106.840925,1,,0,2,,
B07322P,,OJK Wahidin,,-6.170629,106.837713,1,,0,2,,
B07324P,,Wijaya IX Panglima Polim,,-6.247370,106.802246,1,,0,2,,
B07325P,,Sbr. SMPN 12,,-6.249761,106.803295,1,,0,2,,
B07326P,,Sbr. Jln. Panglima Polim IX,,-6.249727,106.798811,1,,0,2,,
B07327P,,Yayasan Pangudi Luhur,,-6.263921,106.795424,1,,0,2,,
B07328P,,Jln. H. Nawi Raya,,-6.263949,106.791360,1,,0,2,,
B07329P,,Pondok Indah Mall 1,,-6.263197,106.784790,1,,0,2,,
B07330P,,Pondok Indah Mall 2,,-6.264403,106.782455,1,,0,2,,
B07331P,,Sbr. Masjid Al Musyawarah Pondok Indah,,-6.263980,106.779282,1,,0,2,,
B07332P,,Sbr. SMK Makarya Jakarta,,-6.261495,106.777293,1,,0,2,,
B07333P,,Terrace 2 Pondok Indah,,-6.263110,106.775980,1,,0,2,,
B07334P,,Masjid Al Musyawarah Pondok Indah,,-6.263833,106.779346,1,,0,2,,
H00236P,,Tanah Apit,,-6.182793,106.976080,2,,1,2,,
G00659,,Tanah Apit,,-6.182793,106.976080,2,,0,2,H00236P,A-B-C
B07338P,,Sbr. Wijaya IX Panglima Polim,,-6.247439,106.802174,1,,0,2,,
B07311P,,Jln. Niaga Hijau 1,,-6.284509,106.775304,1,,0,2,,
B07339P,,Scientia Square Park,,-6.257678,106.616805,1,,0,2,,
B07341P,,Tomang Mandala 1,,-6.177003,106.800060,1,,0,2,,
B07342P,,Skybridge M-Town,,-6.241864,106.629479,1,,0,2,,
B07343P,,Bellano Serpong,,-6.258634,106.626126,1,,0,2,,
B07344P,,Omaha Village,,-6.260236,106.630500,1,,0,2,,
B07345P,,Sbr. Cluster Catalina,,-6.270070,106.631031,1,,0,2,,
B07346P,,Greenwich Park 2,,-6.277240,106.635259,1,,0,2,,
B07347P,,Qbig 3,,-6.283414,106.637791,1,,0,2,,
B07348P,,FBL 2,,-6.291133,106.639780,1,,0,2,,
B07349P,,CBD Barat 2,,-6.302317,106.642075,1,,0,2,,
B07350P,,Edutown 1,,-6.302423,106.641743,1,,0,2,,
B07351P,,Gramedia,,-6.291251,106.639463,1,,0,2,,
